type,policy_name,target_url,target_dt,snapshot_dt,snapshot_url,word_count
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-01-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-01-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-02-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-02-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-03-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-03-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-04-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-04-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-05-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-05-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-06-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-06-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-07-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-07-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-08-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-08-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-09-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-09-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-10-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-10-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-11-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-11-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2018-12-12,2018-02-10T03:47:59Z,http://web.archive.org/web/20180210034759/https://www.spotify.com/us/legal/privacy-policy/,5062
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2018-12-12,2018-02-28T07:02:36Z,http://web.archive.org/web/20180228070236/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-01-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-02-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-03-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-04-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-05-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-06-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-07-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-08-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-09-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-10-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-11-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Spotify’s copyright policy,https://www.spotify.com/us/legal/copyright-policy/,2019-12-12,2019-01-15T05:01:13Z,http://web.archive.org/web/20190115050113/https://www.spotify.com/us/legal/copyright-policy/,199
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-01-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-02-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-03-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-04-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-05-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-06-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-07-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-08-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-09-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-10-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-11-12,NA,NA,4136
secondary,Privacy Policy,https://www.spotify.com/us/legal/privacy-policy/,2019-12-12,NA,NA,4136
